date,volume_in_BTC,volume_in_USDT,funding_rate,close_price,log_returns,30d_vol
2023-10-15,15274.6917,412673965.3439348,1.669e-05,27154.15,0.011171707530674917,0.012782239460016151
2023-10-16,78399.22445,2210785548.2360964,3.394333333333334e-05,28500.78,0.04840156611029453,0.015455065578440235
2023-10-17,38428.44532,1090741746.4830873,-2.0466666666666673e-06,28395.91,-0.0036863346095197267,0.015481320175832862
2023-10-18,32162.47591,914773525.1527581,-9.716666666666666e-06,28320.0,-0.0026768518861103275,0.015455838383400766
2023-10-19,35895.50179,1023984017.0322788,-4.2193333333333335e-05,28713.71,0.01380644022600064,0.01537258210975907
2023-10-20,59422.0992,1753411192.551091,-1.5490000000000002e-05,29669.04,0.03272936881268124,0.01634019042321787
2023-10-21,27517.51897,821964508.4353629,2.872e-05,29909.8,0.008082108028452294,0.01573269812674629
2023-10-22,22852.54563,683854827.8969322,2.7536666666666667e-05,29992.46,0.002759830846653565,0.015720660320055688
2023-10-23,93513.64246,2941620022.8651876,6.162666666666666e-05,33069.99,0.09768020786547688,0.02319450221932883
2023-10-24,115265.02418,3933194868.161196,0.0001,33922.73,0.02545906657086265,0.023116118200422857
2023-10-25,54887.02529,1888210825.6063828,0.0001,34496.05,0.016759533553249224,0.023130513595057727
2023-10-26,39744.66255,1363077907.10912,0.0001,34151.66,-0.01003363081588025,0.02328889291858223
2023-10-27,32330.40106,1096889423.419842,0.0001,33892.02,-0.00763160546721126,0.02347687963359913
2023-10-28,16880.13144,575936523.347353,0.0001,34081.0,0.005560455807826632,0.023286990530418168
2023-10-29,20685.52176,711652985.1790963,0.0001,34525.89,0.012969433130901344,0.023193485333560727
2023-10-30,33657.95976,1159771907.6421053,0.0001,34474.73,-0.0014828854979810758,0.023235431228951435
2023-10-31,32737.89822,1125442444.4884882,0.0001,34639.77,0.004775852062776867,0.022571221512067422
2023-11-01,53473.28165,1856348820.4794536,0.0001,35421.43,0.022314560261213128,0.022224531468005185
2023-11-02,48015.57732,1686141698.092171,0.0001,34941.59,-0.013639193957310053,0.02250532105119015
2023-11-03,39071.20644,1347962831.5658624,0.0001,34716.78,-0.0064546666973641625,0.022640353800558823
2023-11-04,18377.55545,639958598.4198353,0.0001,35062.07,0.00989677583723088,0.02230004579917672
2023-11-05,24528.73376,859350974.0014893,0.0001,35011.88,-0.0014324869251003767,0.02227423414773249
2023-11-06,22346.47086,782427702.2653205,0.0001,35046.09,0.0009766198683485855,0.022273609963003652
2023-11-07,38688.73692,1358031361.1978526,0.0001,35399.12,0.010022908737337355,0.022212916254286435
2023-11-08,33401.34137,1185492160.4927278,0.0001,35624.72,0.0063528178351219345,0.021903069429101654
2023-11-09,82537.88885,3033417922.7826815,0.00013342333333333332,36701.09,0.029766675983155067,0.022025708899268106
2023-11-10,43414.04898,1605069174.5241032,0.00010560666666666666,37301.63,0.01623057053490802,0.02137077988814366
2023-11-11,22984.97235,851924612.7339427,0.00013751666666666666,37130.0,-0.004611757237879132,0.02137798789699906
2023-11-12,17687.18874,655570813.1382711,0.00022046000000000001,37064.13,-0.0017756126342137468,0.021466258519248292
2023-11-13,32798.18252,1208037462.3041444,0.00021284000000000003,36462.93,-0.016353527492521336,0.021944574843777764
2023-11-14,45503.68416,1639130785.08681,0.00016076,35551.19,-0.0253224983929354,0.022880291967483285
2023-11-15,53569.13385,1963249656.5094738,0.0001,37858.2,0.06287397140001015,0.023871207189525786
2023-11-16,47490.39566,1744503339.0151725,0.00012404333333333335,36163.51,-0.04579700167213188,0.025828964867040463
2023-11-17,38283.61112,1391225051.1923273,0.0001,36613.92,0.012377896572665345,0.025759317867063012
2023-11-18,17102.24186,624434069.5256634,0.0001,36568.1,-0.001252220312786142,0.025800285665466802
2023-11-19,21246.34648,781531839.4371592,0.0001,37359.86,0.021420590373204398,0.025508384910669615
2023-11-20,36022.70291,1343722642.386475,0.0001,37448.78,0.0023772666332884944,0.0255265656489046
2023-11-21,47646.54804,1756747495.9818547,0.0001,35741.65,-0.046657457238005864,0.0273703975169264
2023-11-22,45051.30697,1657141022.427348,0.0001,37408.34,0.045576998787717926,0.022575183009778187
2023-11-23,23827.92882,888826648.8541473,0.0001,37294.28,-0.003053710529443689,0.022243094782444902
2023-11-24,44680.80646,1688715728.079148,0.0001,37713.57,0.011180012954367782,0.02214857466605575
2023-11-25,11396.14464,430165251.7609749,0.0001,37780.67,0.0017776195288349984,0.022013976301509072
2023-11-26,21264.53723,797321193.5893991,0.0001,37447.43,-0.008859513391713852,0.022036259729155665
2023-11-27,30001.07376,1112557435.2767923,0.0001,37242.7,-0.005482130309367848,0.022089797499873175
2023-11-28,37544.46667,1414360251.6823456,0.0001,37818.87,0.01535223194675372,0.022131284001874967
2023-11-29,32994.19107,1252586505.66259,0.0001,37854.64,0.0009453771250752638,0.02211862143894525
2023-11-30,24740.29147,934491058.9608141,0.0001,37723.96,-0.0034581251896556686,0.022148401410867168
2023-12-01,43415.66324,1669750777.6239815,0.0001,38682.52,0.025092382063089787,0.02223823551506232
2023-12-02,26696.92161,1043421976.7660652,8.488e-05,39450.35,0.019655100831166433,0.022213304321279572
2023-12-03,26710.65335,1059860641.0494444,0.0001,39972.26,0.013142794289187723,0.022182006440167372
2023-12-04,79272.33059,3285736844.1408806,0.0001,41991.1,0.049271977534901416,0.023618573653439782
2023-12-05,67490.74644,2890205389.4901266,0.0001,44073.32,0.04839691964470645,0.024799640453428896
2023-12-06,51431.10492,2256979505.594805,0.0001,43762.69,-0.007072982823143485,0.02491784654538818
2023-12-07,47103.26845,2046945851.8836446,0.0001,43273.14,-0.011249508685349425,0.025142408619335338
2023-12-08,42900.37556,1875581755.4469104,0.00017843333333333335,44170.99,0.020536119557329653,0.025268788959939316
2023-12-09,24925.97008,1096487106.5648339,0.00019618333333333332,43713.6,-0.010408972260493799,0.02509379322990209
2023-12-10,18956.61758,830485162.5569535,0.00021676666666666669,43789.51,0.0017350244818206502,0.025026057198643332
2023-12-11,76663.89804,3205540835.511434,0.00011576666666666668,41253.4,-0.059660757354924286,0.027660769983681693
2023-12-12,42722.69773,1773961284.3375635,0.0001,41492.39,0.005776503301278852,0.027645366084834137
2023-12-13,45865.99773,1919703389.4848804,0.00011557333333333333,42869.03,0.032639616880829996,0.02786234131180329
2023-12-14,42047.05709,1798740625.30166,0.0001,43022.26,0.0035680023564587876,0.027256720921004358
2023-12-15,33421.7932,1416898938.509979,0.0001,41940.3,-0.025470477640977214,0.0256661583506552
2023-12-16,24118.85747,1020469627.8857331,0.0001,42278.03,0.008020387258140575,0.023930088208817826
2023-12-17,27722.11452,1161963642.9627964,0.0001,41374.65,-0.021599191335207872,0.024378841184937067
2023-12-18,46734.0925,1936003306.0825727,0.00012988666666666668,42657.8,0.030541766708551847,0.024826255353692664
2023-12-19,40927.86444,1747830242.4615936,0.0001,42275.99,-0.008990828549252048,0.02475911749760533
2023-12-20,48710.2947,2115813869.779619,0.00014714333333333332,43668.93,0.03241755264462973,0.025287990788239033
2023-12-21,34624.29384,1514529919.1877797,0.0002843566666666667,43861.8,0.004406916568444891,0.023324888812928324
2023-12-22,32783.19638,1436074497.5128598,0.0002614233333333333,43969.04,0.0024419680670525194,0.02215374911931702
2023-12-23,16557.1293,722943825.3332176,0.00013783666666666668,43702.16,-0.006088221088727501,0.022200492335396345
2023-12-24,25144.33496,1093460634.8894227,0.00016839666666666666,42991.5,-0.016395107062850675,0.022516612616869023
2023-12-25,27021.23992,1172053386.5109816,0.00019302666666666667,43576.13,0.013507101635684676,0.022571884828834585
2023-12-26,41010.04282,1746333612.304945,0.0003223566666666667,42508.93,-0.02479535186467053,0.023085059085680346
2023-12-27,36191.21136,1554082990.052276,0.00032622333333333337,43428.85,0.02140979529821103,0.02321683011725696
2023-12-28,35150.52485,1508408742.378081,0.00033684,42563.76,-0.02012077980823538,0.023578357678973826
2023-12-29,42597.18912,1803086285.2465775,0.0005072133333333333,42066.95,-0.011740790238734814,0.023747072513602103
2023-12-30,22906.57818,964875790.984935,0.0003815166666666667,42140.28,0.0017416561151908701,0.023713359218085636
2023-12-31,23585.91603,1001519241.5559053,0.0003200833333333333,42283.58,0.0033947781497301243,0.023366438909046036
2024-01-01,27174.29903,1169995682.0280013,0.00032741,44179.55,0.04386318131378095,0.024359514520010717
2024-01-02,65146.40661,2944331821.8230762,0.00051585,44946.91,0.01722000317113513,0.024424873770292618
2024-01-03,81194.55173,3507104563.744232,0.00016094000000000001,42845.23,-0.04788769521256018,0.024643150295934488
2024-01-04,48038.06334,2095095359.4936347,0.0001,44151.1,0.03002352150755492,0.023623354419203393
2024-01-05,48075.25327,2100953924.3687155,0.0001,44145.11,-0.0001356796630157846,0.023585058824076306
2024-01-06,17835.06144,781212883.4916061,0.0001,43968.32,-0.004012787545087865,0.023499818622509352
2024-01-07,23023.8508,1014635096.1241482,0.0001,43929.02,-0.000894225072540774,0.023194478349637455
2024-01-08,72814.57589,3298772150.6815076,0.0001,46951.04,0.06653020711240704,0.0260968402417329
2024-01-09,69927.66617,3251442072.8083963,0.0001,46110.0,-0.018075510415030107,0.02636304749401417
2024-01-10,89911.41203,4123809481.712767,0.0001,46653.99,0.01172860796383382,0.02372095115081321
2024-01-11,87470.3296,4105139605.028302,0.0001,46339.16,-0.006771062230729273,0.02380087242072792
2024-01-12,86327.93707,3827483735.576057,0.0001,42782.73,-0.0798528754667809,0.02763419147447269
2024-01-13,36118.47464,1547370611.5531662,0.0001,42847.99,0.0015242196406752171,0.027627439145182623
2024-01-14,28228.40894,1202212782.257693,0.0001,41732.35,-0.02638212870563945,0.027656752938650206
2024-01-15,40269.89303,1718982911.1081028,0.0001,42511.1,0.01848861088034885,0.02782909771573588
2024-01-16,45045.74589,1931947150.05907,0.0001,43137.95,0.014637901828299413,0.027636802458406086
2024-01-17,33266.21388,1419888430.9228892,0.0001,42776.1,-0.008423584725432613,0.02713056165853825
2024-01-18,43907.51641,1839426541.263579,0.0001,41327.5,-0.03445139745815894,0.027814106047469023
2024-01-19,48342.74559,1993846466.5387518,0.0001,41659.03,0.007990013891329613,0.027159306636538105
2024-01-20,15923.99493,662768008.1509343,0.0001,41696.04,0.0008880084302503328,0.027140192423607403
2024-01-21,11730.16301,489151571.0309043,0.0001,41580.33,-0.002778941360300473,0.027129534133724643
2024-01-22,55426.19911,2247452153.7954326,0.0001,39568.02,-0.049606002668420156,0.028492493613996278
2024-01-23,57956.63351,2275851990.6468267,0.0001,39897.6,0.008294955472882228,0.028458138754962232
2024-01-24,39293.82861,1569704923.8307493,0.0001,40084.88,0.004683034141144241,0.02833242443405249
2024-01-25,31022.11853,1238813296.1526136,0.0001,39961.09,-0.003092975166303934,0.02802643089281442
2024-01-26,47384.96726,1951700659.289807,0.0001,41823.51,0.04555239092628425,0.029051462339293815
2024-01-27,16224.41667,678418702.3509445,9.088666666666666e-05,42120.63,0.00707902280697713,0.028866244214331534
2024-01-28,27294.99838,1154365891.6682587,8.241666666666667e-05,42031.06,-0.002128775638974226,0.02878867938558045
2024-01-29,31542.74207,1343462280.3618684,9.714000000000001e-05,43302.7,0.029806119942710457,0.029299622392663524
2024-01-30,37619.24546,1633251085.6713595,8.213666666666667e-05,42941.1,-0.008385579459892248,0.029344039006902592
2024-01-31,39871.13688,1711665577.0530825,7.384666666666667e-05,42580.0,-0.008444749797383772,0.028211667132282535
2024-02-01,35231.04664,1497121440.6440022,0.0001,43082.94,0.011742435619609937,0.028105672714431474
2024-02-02,29672.14418,1277919437.2905612,0.0001,43200.0,0.0027134001651212595,0.0267037378503942
2024-02-03,12033.40998,518775350.0336009,8.232333333333334e-05,43011.09,-0.004382505832045197,0.026114369632711843
2024-02-04,17066.89404,730999557.7083682,9.051000000000001e-05,42582.88,-0.010005694851545816,0.026166893935845058
2024-02-05,29467.75905,1262620640.5407174,0.0001,42708.7,0.002950351987088814,0.02617197444544619
2024-02-06,24675.85433,1061049582.6002767,8.907666666666668e-05,43098.95,0.009095988310426472,0.026236434624216282
2024-02-07,34392.59915,1496013692.382922,7.068666666666666e-05,44349.6,0.028605054685199374,0.023677407651010153
2024-02-08,45439.62231,2042912128.1517665,6.375e-05,45288.65,0.02095275967005496,0.02382971316419193
2024-02-09,73503.481,3453043306.4209757,7.653666666666667e-05,47132.77,0.039912063594217916,0.02486550545709656
2024-02-10,24802.35936,1176079377.6922762,9.347000000000001e-05,47751.09,0.013033381077871586,0.024932996457686256
2024-02-11,29958.80837,1443314885.7714052,0.0001,48299.99,0.01142945972783506,0.019758650782877696
2024-02-12,59009.96705,2898220863.0181804,0.0001,49917.27,0.03293568144658824,0.020441053417747504
2024-02-13,55551.56706,2745025370.067447,0.0001,49699.59,-0.004370351494182536,0.01965223849285645
2024-02-14,57046.37401,2919604456.723313,0.00010761,51795.17,0.041300218103198914,0.020578636205691093
2024-02-15,53816.03055,2802825737.9920154,0.0001,51880.0,0.0016364577734705157,0.020540050159191987
2024-02-16,37772.25318,1965003863.9713342,0.0001,52124.11,0.004694246184426713,0.020357904202419945
2024-02-17,25674.00622,1319908544.979089,0.00012013666666666667,51642.64,-0.009279917800631372,0.01908719435132444
2024-02-18,21992.10363,1139209588.4334626,0.00016546666666666669,52137.67,0.009540032294676114,0.019090867564614485
2024-02-19,29534.99432,1539600521.6007729,0.00018661666666666666,51774.73,-0.00698552773070659,0.019238153769813183
2024-02-20,49614.47318,2574874999.3787174,0.00013877333333333331,52258.82,0.009306488030900633,0.01914795391722859
2024-02-21,43079.40049,2210278288.725095,0.00010414,51849.39,-0.007865510526459354,0.01612413232772811
2024-02-22,35309.44574,1820949707.158534,0.00012012333333333334,51288.42,-0.01087817419895304,0.01652839174013636
2024-02-23,30545.79544,1559143576.8296163,0.00010996999999999999,50744.15,-0.010668655359765033,0.01688042644192469
2024-02-24,16560.4211,847793393.571868,0.0001,51568.22,0.016109250933854777,0.016814720976138755
2024-02-25,18721.63159,966951114.4504629,0.00013837333333333333,51728.85,0.0031100616788884284,0.015307689427294876
2024-02-26,51256.72199,2710403072.980595,0.00025185,54476.47,0.051753212367562834,0.017344518586038107
2024-02-27,67194.98562,3795949115.2249317,0.00042916000000000004,57037.34,0.045937275755513214,0.018503079824792257
2024-02-28,118763.46984,7162581994.48574,0.0003464966666666667,62432.1,0.09037342510456357,0.023380282453525837
2024-02-29,78425.07603,4872212871.27608,0.0006748633333333332,61130.98,-0.021060790861507746,0.023874336927087753
2024-03-01,47737.93473,2956537377.9660296,0.0005471866666666667,62387.9,0.02035257099534111,0.023610886545174434
2024-03-02,25534.73659,1582566973.834093,0.0004899866666666667,61987.28,-0.006442143609634661,0.02386920047446006
2024-03-03,28994.90903,1804536272.9443457,0.00044618,63113.97,0.018012936948412033,0.02382454335906769
2024-03-04,84835.16005,5568877537.081252,0.0005517466666666667,68245.71,0.07817243529189463,0.02641757221576878
2024-03-05,132696.7813,8674526591.287142,0.00073359,63724.01,-0.06855316030923639,0.030243744712603653
2024-03-06,78738.85491,5197743036.597276,0.00039836666666666663,66074.04,0.03621451680304252,0.0304550560214403
2024-03-07,53059.8869,3548088039.2736087,0.0004183733333333333,66823.17,0.011273945248864211,0.03044421085002834
2024-03-08,74261.932842,5044395324.399055,0.00047076333333333334,68124.19,0.019282486315176334,0.030343935919460118
2024-03-09,19872.89743,1355964036.9092987,0.0002560733333333333,68313.27,0.0027716745979517753,0.030388167396841713
2024-03-10,38404.66835,2659307501.0945783,0.0004964666666666667,68955.88,0.009362842188647231,0.029988795549060036
2024-03-11,75292.825726,5352704377.618805,0.0006010433333333334,72078.1,0.044283373561153284,0.0305390644344699
2024-03-12,68783.546691,4909667978.559339,0.0004590166666666667,71452.01,-0.008724217811494954,0.030811750941593493
2024-03-13,52659.711647,3829764501.253793,0.00047682,73072.41,0.022424831790492365,0.03063713476866566
2024-03-14,71757.628746,5132189849.096632,0.0003380133333333333,71388.94,-0.02330791194500903,0.031191129964855874
2024-03-15,103334.03546,7065279917.872112,0.00022716333333333333,69499.85,-0.02681836109117046,0.031468182515672544
2024-03-16,55926.95336,3788544202.8848557,0.00018004999999999999,65300.63,-0.062322910279710986,0.034097212766389016
2024-03-17,49742.21589,3322963634.2425127,0.00018563,68393.48,0.046275814432356635,0.03480982075666181
2024-03-18,55691.08088,3768277912.418918,0.00025990999999999997,67609.99,-0.01152174525222046,0.034852917903013717
2024-03-19,101005.32487,6484805948.535393,0.00026668666666666667,61937.4,-0.08763155563733493,0.03906044744448481
2024-03-20,90420.58592,5769770052.062583,0.00014745,67840.51,0.09103531158594273,0.04195181198542292
2024-03-21,53357.48002,3551223142.964417,0.00016405666666666666,65501.27,-0.03508997737785613,0.04271702138578253
2024-03-22,51482.37821,3310481978.1076455,0.00012754666666666667,63796.64,-0.026369007379098856,0.0430790106440544
2024-03-23,26410.11409,1706152172.6316135,0.00010268666666666668,63990.01,0.003026453038660462,0.04295563011213127
2024-03-24,31395.78015,2059312948.6486874,0.00013617,67209.99,0.04909491976870599,0.043472652083714564
2024-03-25,53431.14486,3679964073.8112125,0.00023562666666666668,69880.01,0.038957731173826136,0.04379379614988007
2024-03-26,38934.38417,2738537345.33588,0.00022358333333333334,69988.0,0.0015441704140665396,0.043803382544068833
2024-03-27,49119.35685,3426458581.943343,0.00033979666666666665,69469.99,-0.007428938024621631,0.04319009557696766
2024-03-28,35439.03239,2500571208.0026274,0.00027841333333333335,70780.6,0.01869009109453202,0.04265018850840315
2024-03-29,25445.08353,1779608477.3224537,0.0002462533333333333,69850.54,-0.01322713532737063,0.03978084871329632
2024-03-30,13644.61142,954555919.6855745,0.0002875033333333333,69582.18,-0.0038493164497219014,0.039534147623422757
2024-03-31,19396.34433,1367523707.261245,0.0003751366666666666,71280.01,0.024107423379159526,0.03959256829118666
2024-04-01,41445.32039,2876486469.465523,0.00043706999999999996,69649.8,-0.02313609473301786,0.039867172743897325
2024-04-02,71799.82793,4750030717.922425,0.00012460666666666667,65463.99,-0.06197960825197718,0.041530051518649996
2024-04-03,39887.21778,2630556596.1359286,0.0001,65963.28,0.007598003093028574,0.03893867396615129
2024-04-04,41510.48453,2795469450.572386,0.0001,68487.79,0.03755725764251874,0.03739201462841468
2024-04-05,37915.23073,2555458935.236009,0.0001,67820.62,-0.009789202703133824,0.03689763044954428
2024-04-06,20134.28919,1373131967.7648187,0.0001,68896.0,0.015731842680183246,0.036949915581314864
2024-04-07,21534.74433,1496213373.1855776,0.0001,69360.39,0.006717834111896003,0.0368066864181863
2024-04-08,45723.87624,3270853309.6629424,0.00018396333333333333,71620.0,0.03205840927643814,0.03725197969225462
2024-04-09,39293.90242,2749007421.6421075,0.00020192999999999999,69146.0,-0.03515415339654028,0.03781350403065533
2024-04-10,42006.02377,2901564970.815804,0.00011462000000000001,70631.08,0.02125006308303191,0.037112625872313516
2024-04-11,31917.25595,2247473274.6162577,0.00017964999999999998,70006.23,-0.00888603616768445,0.0371138476742013
2024-04-12,56072.86229,3843551585.3212748,0.00016367333333333332,67116.52,-0.04215402471169341,0.03759712031389934
2024-04-13,71395.22019,4614468627.809045,0.0001,63924.51,-0.04872735746222276,0.0383532761842838
2024-04-14,61599.17818,3946124834.6970353,0.0001,65661.84,0.026815078915186055,0.03848737573018789
2024-04-15,52389.53069,3398072231.5612235,7.253e-05,63419.99,-0.03473882339914055,0.037305267536486816
2024-04-16,53435.29331,3355338198.4469132,6.330333333333333e-05,63793.39,0.005870468536476564,0.036255169294419076
2024-04-17,50610.54509,3128625247.4738536,5.494333333333333e-05,61277.37,-0.040238973210926274,0.036880195308896795
2024-04-18,43601.60918,2726741448.886802,3.195e-05,63470.08,0.035158006998813135,0.0338880438171564
2024-04-19,69774.30271,4419893235.183288,3.133666666666667e-05,63818.01,0.005466825160537417,0.02932659342254793
2024-04-20,23137.42975,1486949581.439479,4.479333333333333e-05,64940.59,0.01743741302682119,0.02884934422289168
2024-04-21,19316.42152,1254396628.1531765,3.1213333333333335e-05,64941.15,8.623229100669178e-06,0.028425859653764075
2024-04-22,31397.99371,2071690434.976552,2.6013333333333334e-05,66819.32,0.028510785110948657,0.028878284078314283
2024-04-23,22599.90004,1502139968.7198818,9.736666666666668e-06,66414.0,-0.006084382651452649,0.027460992213846607
2024-04-24,33595.69637,2195714861.6576557,4.587333333333333e-05,64289.59,-0.03251015685090299,0.0270256980087411
2024-04-25,31341.46338,2007704069.2622728,4.076333333333333e-05,64498.34,0.0032417662557915235,0.027036837796741306
2024-04-26,27085.19346,1736631357.3537388,2.652e-05,63770.01,-0.011356469895713836,0.027069900321430702
2024-04-27,20933.06052,1320337707.7871158,6.768e-05,63461.98,-0.004842030716018614,0.026763307426590034
2024-04-28,16949.20005,1078450016.4732296,5.6900000000000014e-06,63118.62,-0.005425173243951366,0.02670475846910351
2024-04-29,28150.22947,1765038324.6837213,4.948e-05,63866.0,0.01177132522006203,0.02684715880557717
2024-04-30,54947.65535,3372142467.4322524,9.631333333333333e-05,60672.0,-0.051304831768252054,0.027750623699350524
2024-05-01,81166.46823,4705572361.7402,9.616000000000001e-05,58364.97,-0.03876642553474422,0.02823810391435054
2024-05-02,47583.81961,2778840305.0505786,4.2266666666666666e-05,59060.61,0.011848323644138173,0.026334426222739956
2024-05-03,43628.40143,2658193708.347904,9.259999999999998e-06,62882.01,0.06269590851696512,0.02892410801429802
2024-05-04,24368.69282,1547468697.8765798,5.474333333333334e-05,63892.04,0.01593467072506892,0.02817454181151993
2024-05-05,18526.75029,1182572239.5306182,3.815333333333334e-05,64012.0,0.0018757817997593531,0.028148320779527638
2024-05-06,34674.91949,2218131198.4661326,2.439e-05,63165.19,-0.013317207511333138,0.028019274428663116
2024-05-07,25598.79472,1624531631.592377,5.5576666666666666e-05,62312.08,-0.013598050793730939,0.028024441559013402
2024-05-08,26121.19004,1623561041.1255188,6.578666666666666e-05,61193.03,-0.018122013335120257,0.027312968528102305
2024-05-09,30660.8061,1895849912.7734754,5.405333333333333e-05,63074.01,0.030275504659909153,0.02745426149324939
2024-05-10,36529.34025,2255550468.413852,4.8710000000000006e-05,60799.99,-0.03671917430504504,0.02772268684777056
2024-05-11,13374.56936,814928013.4573288,5.9063333333333334e-05,60825.99,0.0004275402409262431,0.027729770509643287
2024-05-12,12753.13236,781041632.4623835,5.144666666666666e-05,61483.99,0.01075965097938284,0.02693581521169866
2024-05-13,32733.41839,2041896626.6108148,9.206666666666666e-05,62940.08,0.023406346968515828,0.025905786230935233
2024-05-14,29088.72041,1800171876.1676655,8.086e-05,61577.49,-0.021886781008613777,0.025658711101079718
2024-05-15,43559.74719,2794259631.8910465,3.996e-05,66206.5,0.07248226375544757,0.028293690766878717
2024-05-16,31106.3671,2045507646.8293848,3.598e-05,65235.21,-0.014779291590717515,0.02843286213268526
2024-05-17,26292.23409,1745971822.3447454,1.7213333333333333e-05,67024.0,0.027051410361314365,0.027733840161040316
2024-05-18,14441.25774,967145944.6835316,2.6159999999999997e-05,66915.2,-0.0016246180943355483,0.027067654304428954
2024-05-19,18025.30409,1204989222.8768685,4.4426666666666666e-05,66274.01,-0.00962833180615985,0.02713662454797046
2024-05-20,50816.7011,3485474763.752294,3.5459999999999996e-05,71446.62,0.07515278314448008,0.030196505492860896
2024-05-21,49607.4336,3509345769.233608,0.00010172333333333334,70148.34,-0.018338454758227797,0.03044775073765639
2024-05-22,27673.18026,1931700812.3032143,0.00011919666666666666,69166.62,-0.014093766386815483,0.03018862493049369
2024-05-23,40513.17374,2766790260.7886024,0.0001,67969.65,-0.017457094288918538,0.030353568989241284
2024-05-24,28095.83664,1906438696.7156012,0.0001,68549.99,0.008501978114690344,0.029719863022591875
2024-05-25,12130.39418,837339788.9838961,0.0001,69290.57,0.01074556177134258,0.029761013394460502
2024-05-26,11872.11797,818914878.9908898,0.0001,68507.67,-0.011363112097898122,0.029761119204266637
2024-05-27,23136.92737,1604722197.8374028,0.0001,69436.43,0.013465947937329524,0.029795422829213446
2024-05-28,32622.97042,2224860225.7992225,0.0001,68398.39,-0.0150623714003808,0.029940976676511247
2024-05-29,23159.83149,1573095221.6483984,0.00010852666666666667,67652.42,-0.010966160005080427,0.02999059161851974
2024-05-30,28478.2184,1945001081.5215867,0.0001,68352.17,0.010290184685345129,0.028280833563674754
2024-05-31,26690.32184,1812659052.2496767,0.00012289,67540.01,-0.011953148002230988,0.027289872886483057
2024-06-01,8837.66133,598305207.9932046,0.00010083333333333335,67766.85,0.003352974306247208,0.027258989127585724
2024-06-02,15426.32529,1046827665.3829314,0.0001,67765.63,-1.800306465331948e-05,0.024956209407173996
2024-06-03,29633.374,2047757076.2268357,0.00011378333333333333,68809.9,0.015292495676779325,0.024944555274634735
2024-06-04,29619.78489,2069902136.99324,0.00010669333333333335,70537.84,0.02480167347858517,0.025274659648242565
2024-06-05,28703.18082,2040073765.8676395,0.00013204333333333333,71108.0,0.008050544645661345,0.025092516942048948
2024-06-06,21842.00449,1551467659.1542966,0.00010735999999999999,70799.06,-0.004354124285061161,0.024925825700472908
2024-06-07,35598.45045,2507250591.3329782,0.00010055333333333335,69355.6,-0.020598830454873523,0.025006475828369477
2024-06-08,9773.82967,678267390.5310388,0.0001,69310.46,-0.00065106056369522,0.02452619211226648
2024-06-09,9890.56709,687344656.0725566,0.0001,69648.14,0.004860162159083764,0.02334215128586788
2024-06-10,17122.66941,1192466549.9691226,0.0001,69540.0,-0.0015538683361776106,0.023356954766166647
2024-06-11,41436.01588,2793799020.4691243,0.0001,67314.24,-0.032530322415029955,0.024273761127465227
2024-06-12,37175.32356,2550285139.184372,0.0001,68263.99,0.014010590579490376,0.024061339017207778
2024-06-13,29079.55571,1958897960.9172916,0.0001,66773.01,-0.02208343776467173,0.02406829602559297
2024-06-14,28408.18797,1884451554.428285,0.0001,66043.99,-0.010977921824138023,0.02024381737948478
2024-06-15,11451.80242,758175888.0283372,0.0001,66228.25,0.0027860739213107213,0.020057228514410018
2024-06-16,9392.52223,624653672.6138575,0.0001,66676.87,0.006751007092293841,0.019464367714064765
2024-06-17,27386.16851,1812061226.7565656,0.0001,66504.33,-0.002591057844952401,0.0194676524001808
2024-06-18,42350.10244,2755141806.0310903,9.412e-05,65175.32,-0.020186188658431685,0.01973743329507481
2024-06-19,20060.79576,1307731953.9545317,5.698000000000001e-05,64974.37,-0.0030879852219766885,0.013604976764668838
2024-06-20,24265.29031,1584896152.1663702,5.588666666666667e-05,64869.99,-0.001607771373120505,0.013301070347540639
2024-06-21,25993.56442,1665541539.708616,6.890666666666668e-05,64143.56,-0.011261416759841722,0.013226572829385089
2024-06-22,7308.95542,470027247.3402083,8.048666666666667e-05,64262.01,0.001844936066219504,0.012940949925859363
2024-06-23,8224.45447,526848525.0029452,5.6609999999999995e-05,63210.01,-0.016505957689856198,0.013054760506699166
2024-06-24,52161.35414,3180853460.924751,9.007333333333334e-05,60293.3,-0.04724168823827901,0.015123722357927973
2024-06-25,31189.24361,1914901308.84587,7.049333333333334e-05,61806.01,0.024779622477455705,0.015984456681788824
2024-06-26,22485.66463,1381716993.3554919,0.0001,60864.99,-0.015342476362678105,0.015798587941379522
2024-06-27,18344.28631,1126705164.782892,0.0001,61706.47,0.013730655086801458,0.01600128530155347
2024-06-28,24821.19255,1519872032.026636,0.0001,60427.84,-0.020938861751513153,0.016264626264576847
2024-06-29,11509.55904,701345872.4881144,0.0001,60986.68,0.009205553774616642,0.016233482860370425
2024-06-30,17326.30136,1070250012.5446604,0.0001,62772.01,0.028853793809744524,0.0172072469311759
2024-07-01,24547.10538,1550980813.6701345,0.0001,62899.99,0.0020367312407112426,0.017193638486210274
2024-07-02,18573.11875,1160792332.6175597,0.0001,62135.47,-0.012229003319739846,0.017277574448223903
2024-07-03,32160.11127,1945901232.9066572,0.0001,60208.58,-0.0315021343281225,0.017686799733860198
